size,graph,idx,gw_solution,gw_val,opt_solution,opt_val,optimal,ar,worst_val,num_cuts
22,reg3,40,77562,29.0,77562_601848_1584888_2609415_3592455_4116741,29.0,True,1.0,0.0,5
22,reg3,41,1092794,28.0,358937_1092794_3101509_3835366,28.0,True,1.0,0.0,5
22,reg3,42,1185242,30.0,1185242_3009061,30.0,True,1.0,0.0,5
22,reg3,43,193711,30.0,193711_1318183_2876120_4000592,30.0,True,1.0,0.0,5
22,reg3,44,1402935,29.0,1337407_1402935_2791368_2856896,29.0,True,1.0,0.0,5
22,reg3,45,1860414,30.0,1860414_2333889,30.0,True,1.0,0.0,5
22,reg3,46,370620,30.0,370620_3823683,30.0,True,1.0,0.0,5
22,reg3,47,1223835,29.0,1125079_1125110_1153905_1157843_1223835_2970468_3036460_3040398_3069193_3069224,29.0,True,1.0,0.0,5
24,reg3,0,4659450,32.0,4659450_4659960_4675826_4676336_4688122_5053176_5069552_11707663_11724039_12089093_12100879_12101389_12117255_12117765,32.0,True,1.0,0.0,5
24,reg3,1,2956615,32.0,2465095_2956615_5694136_11083079_13820600_14312120,32.0,True,1.0,0.0,5
24,reg3,2,5821388,30.0,510396_1883715_2574780_3948099_5815875_5820892_5821386_5821388_5830211_5947868_5948364_7880259_7894595_8012252_8764963_8882620_8896956_10828851_10829347_10947004_10955827_10955829_10956323_10961340_12829116_14202435_14893500_16266819,30.0,True,1.0,0.0,5
24,reg3,3,1823114,33.0,1823114_14954101,33.0,True,1.0,0.0,5
24,reg3,4,7556685,31.0,6311517_7556685_9220530_10465698,31.0,True,1.0,0.0,5
24,reg3,5,7393734,31.0,1236190_1760474_1793242_6595493_7373735_7377351_7377799_7393734_7508359_7509127_7635877_9141338_9268088_9268856_9383481_9399416_9399864_9403480_10181722_14983973_15016741_15541025,31.0,True,1.0,0.0,5
24,reg3,6,226959,32.0,226959_228495_751239_783879_992935_996999_1029639_2918119_2922087_4423064_5470616_11306599_12354151_13855128_13859096_15747576_15780216_15784280_15993336_16025976_16548720_16550256,32.0,True,1.0,0.0,5
24,reg3,7,2849868,32.0,2849868_13927347,32.0,True,1.0,0.0,5
24,reg3,8,255465,32.0,255465_1172969_2344425_2352361_3261929_3269865_3769833_13007382_13507350_13515286_14424854_14432790_15604246_16521750,32.0,True,1.0,0.0,5
24,reg3,9,7072834,32.0,6941770_7072834_9704381_9835445,32.0,True,1.0,0.0,5
24,reg3,10,7923956,31.0,3205877_3206117_3206132_3729653_7399924_7923956_8853259_9377291_13047562_13571083_13571098_13571338,31.0,True,1.0,0.0,5
24,reg3,11,6153304,32.0,2121639_6137432_6153304_6267992_10509223_10623911_10639783_14655576,32.0,True,1.0,0.0,5
24,reg3,12,1959704,32.0,1701656_1701704_1951516_1959704_14817511_14825699_15075511_15075559,32.0,True,1.0,0.0,5
24,reg3,13,2608292,33.0,2608292_14168923,33.0,True,1.0,0.0,5
24,reg3,14,5787624,32.0,423143_1471718_5787620_5787624_10989591_10989595_15305497_16354072,32.0,True,1.0,0.0,5
24,reg3,15,7883570,31.0,2787550_2794719_5593904_7621426_7625520_7883542_7883570_8893645_8893673_9151695_9155789_11183311_13982496_13989665,31.0,True,1.0,0.0,5
24,reg3,16,6708552,31.0,6708584_7753064_9024151_10068631,32.0,False,0.96875,0.0,5
24,reg3,17,3480426,32.0,2440523_3480426_3488106_3489098_3611242_7805544_8260156_8264248_8329768_8447447_8512967_8517059_8971671_13165973_13288117_13289109_13296789_14336692,32.0,True,1.0,0.0,5
24,reg3,18,3198235,31.0,3263898_13513317,32.0,False,0.96875,0.0,5
24,reg3,19,6600250,32.0,6600250_10176965,32.0,True,1.0,0.0,5
24,reg3,20,8044742,31.0,335730_7782598_8044679_8044742_8732473_8732536_8994617_16441485,31.0,True,1.0,0.0,5
24,reg3,21,4433694,32.0,3826581_4433694_12343521_12950634,32.0,True,1.0,0.0,5
24,reg3,22,2976357,32.0,2451301_2974565_2975333_2976357_13800858_13801882_13802650_14325914,32.0,True,1.0,0.0,5
24,reg3,23,5271002,32.0,5271002_5320184_5336536_11440679_11457031_11506213,32.0,True,1.0,0.0,5
24,reg3,24,7002162,31.0,6880050_7002162_7065650_9711565_9775053_9897165,31.0,True,1.0,0.0,5
24,reg3,25,5444271,32.0,5444271_11332944,32.0,True,1.0,0.0,5
24,reg3,26,6014058,32.0,6014058_10763157,32.0,True,1.0,0.0,5
24,reg3,27,6932588,33.0,6932588_7071845_9705370_9844627,33.0,True,1.0,0.0,5
24,reg3,28,2004929,32.0,2002881_2004929_2068353_14708862_14772286_14774334,32.0,True,1.0,0.0,5
24,reg3,29,4515558,32.0,4482791_4515558_5531239_5645927_11131288_11245976_12261657_12294424,32.0,True,1.0,0.0,5
24,reg3,30,5486789,32.0,1628986_5486789_11290426_15148229,32.0,True,1.0,0.0,5
24,reg3,31,4568035,33.0,4568035_12209180,33.0,True,1.0,0.0,5
24,reg3,32,3111240,32.0,3111240_13665975,32.0,True,1.0,0.0,5
24,reg3,33,5154412,32.0,2562963_2579346_3480467_4908652_5154412_11622803_11868563_13296748_14197869_14214252,32.0,True,1.0,0.0,5
24,reg3,34,2839461,30.0,774567_774571_775077_775081_2113493_2113497_2838951_2838955_2839461_2839465_5549150_5549660_5553242_5553752_6275118_6279210_7613534_7614044_7617626_7618136_9159079_9159589_9163171_9163681_10498005_10502097_11223463_11223973_11227555_11228065_13937750_13937754_13938260_13938264_14663718_14663722_16002134_16002138_16002644_16002648,30.0,True,1.0,0.0,5
24,reg3,35,665596,32.0,1582844_15194371,33.0,False,0.9696969696969696,0.0,5
24,reg3,36,4280126,30.0,1749961_1751881_2011849_4280126_4540094_4542014_4733721_4741944_4803390_4895689_4897609_4993689_5001912_5063358_5065278_5157577_6311742_6315834_6376766_6571710_6573630_6575802_6636734_6638654_10138561_10140481_10201413_10203585_10205505_10400449_10461381_10465473_11619638_11711937_11713857_11775303_11783526_11879606_11881526_11973825_12035271_12043494_12235201_12237121_12497089_14765366_15025334_15027254,30.0,True,1.0,0.0,5
24,reg3,37,616126,32.0,616126_619198_648890_2746026_4777658_6874794_9902421_11999557_14031189_16128325_16158017_16161089,32.0,True,1.0,0.0,5
24,reg3,38,1275943,31.0,1275943_1796135_1798183_3829287_3829319_3862023_12915192_12947896_12947928_14979032_14981080_15501272,31.0,True,1.0,0.0,5
24,reg3,39,4504940,34.0,4504940_12272275,34.0,True,1.0,0.0,5
24,reg3,40,7665808,31.0,7665808_9111407,31.0,True,1.0,0.0,5
24,reg3,41,5130481,33.0,5130481_11646734,33.0,True,1.0,0.0,5
24,reg3,42,4308555,32.0,3557820_3558716_3623228_3624220_4308555_4830795_11946420_12468660_13152995_13153987_13218499_13219395,32.0,True,1.0,0.0,5
24,reg3,43,4259143,32.0,4259143_4259171_4521285_12255930_12518044_12518072,32.0,True,1.0,0.0,5
24,reg3,44,7921899,31.0,2665711_3625746_3657874_3658002_4762863_6860011_6874347_7921899_8855316_9902868_9917204_12014352_13119213_13119341_13151469_14111504,31.0,True,1.0,0.0,5
24,reg3,45,5401306,32.0,5401306_11375909,32.0,True,1.0,0.0,5
24,reg3,46,7386229,32.0,4895868_4895980_5157996_6337661_6861948_7386229_9390986_9915267_10439554_11619219_11881235_11881347,32.0,True,1.0,0.0,5
24,reg3,47,4560601,32.0,4560601_4560849_4691609_4693145_6723225_6724761_6739467_6739481_10037734_10037748_10052454_10053990_12084070_12085606_12216366_12216614,32.0,True,1.0,0.0,5
16,reg4,0,15258,26.0,2715_2970_2971_7066_10907_11162_11163_14746_15258_50277_50789_54372_54373_54628_58469_62564_62565_62820,26.0,True,1.0,0.0,5
16,reg4,1,5827,26.0,5707_5771_5779_5787_5827_5835_5843_7747_7755_7875_13899_15939_15947_49588_49596_51636_57660_57780_57788_59692_59700_59708_59748_59756_59764_59828,26.0,True,1.0,0.0,5
16,reg4,2,11495,26.0,9415_9445_9447_9453_9671_11463_11492_11493_11494_11495_11719_25871_39664_53816_54040_54041_54042_54043_54072_55864_56082_56088_56090_56120,26.0,True,1.0,0.0,5
16,reg4,3,5577,26.0,5577_7625_13769_14793_15817_17974_18998_20006_20022_20262_27190_38345_45273_45513_45529_46537_47561_49718_50742_51766_57910_59958,26.0,True,1.0,0.0,5
16,reg4,4,7830,24.0,10483_11507_54028_55052,26.0,False,0.9230769230769232,0.0,5
16,reg4,5,21671,28.0,21671_29863_35672_43864,28.0,True,1.0,0.0,5
16,reg4,6,18916,26.0,18790_18791_18916_18918_19302_23012_42523_46233_46617_46619_46744_46745,26.0,True,1.0,0.0,5
16,reg4,7,16176,26.0,16176_32544_32560_32975_32991_49359,26.0,True,1.0,0.0,5
16,reg4,8,16479,26.0,16264_16479_16503_16507_16511_16763_17503_48032_48772_49024_49028_49032_49056_49271,26.0,True,1.0,0.0,5
16,reg4,9,13756,26.0,5529_5533_5560_5561_5564_5565_9660_13752_13756_27238_38297_51779_51783_55875_59970_59971_59974_59975_60002_60006,26.0,True,1.0,0.0,5
16,reg4,10,4821,26.0,4821_6869_12501_12757_13013_52522_52778_53034_58666_60714,26.0,True,1.0,0.0,5
16,reg4,11,21940,28.0,21940_43595,28.0,True,1.0,0.0,5
16,reg4,12,26509,26.0,6541_7053_18317_25747_25779_26253_26259_26509_27795_27827_37708_37740_39026_39276_39282_39756_39788_47218_58482_58994,26.0,True,1.0,0.0,5
16,reg4,13,26236,26.0,9852_25702_25706_25708_25710_25724_25830_25834_25836_25838_26214_26218_26220_26222_26236_39299_39313_39315_39317_39321_39697_39699_39701_39705_39811_39825_39827_39829_39833_55683,26.0,True,1.0,0.0,5
16,reg4,14,22949,24.0,2415_3375_3435_3439_8574_12598_12606_12662_12670_19621_19629_19725_19727_19740_19741_19757_19759_19772_19773_19845_19853_19877_19885_22693_22812_22844_22917_22949_23717_23836_23868_23941_23973_28852_28948_28950_28956_28958_28980_28982_28988_28990_29076_29108_29332_29364_29460_29462_29468_29470_29588_30884_30885_30900_30996_31004_31028_31036_31108_31109_31124_31140_31141_31156_34379_34394_34395_34411_34426_34427_34499_34507_34531_34539_34635_34650_34651_35947_36065_36067_36073_36075_36171_36203_36427_36459_36545_36547_36553_36555_36577_36579_36585_36587_36683_41562_41594_41667_41699_41818_42586_42618_42691_42723_42842_45650_45658_45682_45690_45762_45763_45776_45778_45794_45795_45808_45810_45906_45914_52865_52873_52929_52937_56961_62096_62100_62160_63120,24.0,True,1.0,0.0,5
16,reg4,15,23522,24.0,2002_2003_6317_6333_6377_6381_6625_6627_6633_10066_10067_10194_10195_14365_14381_14397_14441_14445_14493_14509_14525_14569_14573_14876_14877_15004_15005_18242_18258_18274_18370_18386_18402_21100_21228_21442_21474_22124_22338_22370_22466_22498_22572_22573_22633_22636_22637_22700_22701_22761_22764_22765_22889_23009_23010_23011_23017_23084_23148_23212_23276_23490_23522_26434_26450_29260_29292_30284_30316_30530_30764_30765_30825_30828_30829_31244_31260_31276_31308_31340_34195_34227_34259_34275_34291_34706_34707_34710_34770_34771_35005_35219_35251_36243_36275_39085_39101_42013_42045_42259_42323_42387_42451_42518_42524_42525_42526_42646_42770_42771_42774_42834_42835_42898_42899_42902_42962_42963_43037_43069_43165_43197_43411_44061_44093_44307_44435_47133_47149_47165_47261_47277_47293_50530_50531_50658_50659_50962_50966_51010_51026_51042_51090_51094_51138_51154_51170_55340_55341_55468_55469_58902_58908_58910_59154_59158_59202_59218_63532_63533,24.0,True,1.0,0.0,5
16,reg4,16,13990,26.0,13990_27888_37647_51545,26.0,True,1.0,0.0,5
16,reg4,17,26608,26.0,1724_1788_5692_5820_18416_25953_25955_25969_26049_26051_26065_26080_26081_26082_26083_26096_26097_26592_26608_27075_28097_28099_37436_37438_38460_38927_38943_39438_39439_39452_39453_39454_39455_39470_39484_39486_39566_39580_39582_47119_59715_59843_63747_63811,26.0,True,1.0,0.0,5
16,reg4,18,16875,26.0,16867_16875_18914_18915_18918_18922_18923_18926_24890_24891_25003_25018_25019_25059_25067_40468_40476_40516_40517_40532_40644_40645_46609_46612_46613_46617_46620_46621_48660_48668,26.0,True,1.0,0.0,5
16,reg4,19,13206,26.0,831_13110_13206_13238_14272_14288_16064_16080_16320_16336_16703_17215_48320_48832_49199_49215_49455_49471_51247_51263_52297_52329_52425_64704,26.0,True,1.0,0.0,5
16,reg4,20,1403,26.0,379_1147_1403_4474_4475_5243_5498_5499_12634_12666_20133_27524_27556_31620_33915_37979_38011_45402_52869_52901_60036_60037_60292_61060_61061_64132_64388_65156,26.0,True,1.0,0.0,5
16,reg4,21,14509,26.0,14509_15529_15533_26138_26142_26394_39141_39393_39397_50002_50006_51026,26.0,True,1.0,0.0,5
16,reg4,22,6905,24.0,1778_1782_1786_2745_2809_3001_5722_5754_5842_5846_5850_5874_5878_5882_6713_6745_6777_6841_6873_6905_6969_7097_26022_26921_26925_27045_27049_27053_30985_30989_31017_31021_34514_34518_34546_34550_38482_38486_38490_38610_38614_39513_58438_58566_58630_58662_58694_58758_58790_58822_59653_59657_59661_59685_59689_59693_59781_59813_62534_62726_62790_63749_63753_63757,24.0,True,1.0,0.0,5
16,reg4,23,28248,26.0,28233_28248_28249_37286_37287_37302,26.0,True,1.0,0.0,5
16,reg4,24,13390,26.0,25806_39729,28.0,False,0.9285714285714286,0.0,5
16,reg4,25,11875,28.0,11843_11875_53660_53692,28.0,True,1.0,0.0,5
16,reg4,26,11831,26.0,10775_10807_11799_11831_14855_14870_14871_14887_14902_14903_14998_31239_34296_50537_50632_50633_50648_50664_50665_50680_53704_53736_54728_54760,26.0,True,1.0,0.0,5
16,reg4,27,9117,28.0,9117_56418,28.0,True,1.0,0.0,5
16,reg4,28,2549,24.0,687_751_1703_1711_1925_1927_1941_1957_1959_1973_2545_2549_5895_6021_6023_6037_6609_6641_7633_8444_8446_8878_8879_8892_8894_8942_8943_8956_8958_9863_9870_9871_9884_9886_9895_9902_9903_9916_9918_10117_10119_10132_10133_10140_10488_10490_10492_10494_18309_18341_18913_18917_18929_18933_22277_22279_22405_22627_22635_22849_22851_22865_22881_22883_22897_22977_22993_23009_23025_23873_23875_23889_24001_24017_24828_26501_26872_26876_38659_38663_39034_40707_41518_41534_41646_41660_41662_42510_42526_42542_42558_42638_42652_42654_42670_42684_42686_42900_42908_43130_43256_43258_46602_46606_46618_46622_47194_47226_55041_55043_55045_55047_55395_55402_55403_55416_55418_55617_55619_55632_55633_55640_55649_55651_55664_55665_55672_56577_56579_56592_56593_56641_56643_56656_56657_57089_57091_57902_58894_58926_59498_59512_59514_59640_62986_62990_63562_63576_63578_63594_63608_63610_63824_63832_64784_64848,24.0,True,1.0,0.0,5
16,reg4,29,28073,26.0,11561_11689_27937_27945_28065_28073_37462_37470_37590_37598_53846_53974,26.0,True,1.0,0.0,5
16,reg4,30,7333,26.0,6317_6333_6716_6717_6828_6829_6844_6845_7221_7229_7333_7341_7349_7357_7589_7733_7740_7741_23212_42323_57794_57795_57802_57946_58178_58186_58194_58202_58306_58314_58690_58691_58706_58707_58818_58819_59202_59218,26.0,True,1.0,0.0,5
16,reg4,31,14939,24.0,5227_6731_6747_7243_7275_7498_7499_7755_10827_10829_10831_10837_10841_10843_10845_10901_10933_10965_11157_14923_14937_14939_21610_21611_21802_21834_21866_21930_23882_25269_27213_27221_27225_27229_27285_27317_27349_27540_27541_27980_28793_29241_29273_29305_31321_34214_36230_36262_36294_36742_37555_37994_37995_38186_38218_38250_38306_38310_38314_38322_40266_41653_43605_43669_43701_43733_43924_43925_50596_50598_50612_54378_54570_54602_54634_54690_54692_54694_54698_54704_54706_54708_57780_58036_58037_58260_58292_58788_58804_60308,24.0,True,1.0,0.0,5
16,reg4,32,15410,26.0,15410_15411_15414_15666_15667_49868_49869_50121_50124_50125,26.0,True,1.0,0.0,5
16,reg4,33,27068,26.0,18748_18749_18876_24893_26940_26941_27060_27068_38467_38475_38594_38595_40642_46659_46786_46787,26.0,True,1.0,0.0,5
16,reg4,34,13290,24.0,890_1002_1018_4574_4586_4590_4602_4606_4986_5098_5114_9058_9066_9074_9082_9186_9194_10066_10070_10082_10098_10210_12770_12774_12778_12782_13154_13162_13170_13178_13282_13290_18463_18591_18974_18975_19477_19479_19485_19487_19605_19607_19613_19615_19989_19990_19991_19997_19998_19999_20054_22557_22558_22559_22685_22686_22687_23070_23573_23581_23701_23709_26198_26450_26454_27669_27671_28181_28182_28183_28246_31765_33770_37289_37352_37353_37354_37864_37866_39081_39085_39337_41826_41834_41954_41962_42465_42848_42849_42850_42976_42977_42978_45481_45536_45537_45538_45544_45545_45546_45920_45922_45928_45930_46048_46050_46056_46058_46560_46561_46944_47072_52245_52253_52357_52365_52373_52381_52753_52757_52761_52765_55325_55437_55453_55465_55469_56341_56349_56453_56461_56469_56477_60421_60437_60549_60929_60933_60945_60949_60961_64517_64533_64645,24.0,True,1.0,0.0,5
16,reg4,35,19936,26.0,14367_18400_19936_19940_20448_24032_41503_45087_45595_45599_47135_51168,26.0,True,1.0,0.0,5
16,reg4,36,5106,26.0,5074_5076_5078_5104_5106_5108_6100_59435_60427_60429_60431_60457_60459_60461,26.0,True,1.0,0.0,5
16,reg4,37,14566,26.0,10470_10471_11494_14566_15590_25885_25972_39563_39650_49945_50969_54041_55064_55065,26.0,True,1.0,0.0,5
16,reg4,38,22759,26.0,6311_6375_6823_18599_18661_18663_18917_22695_22757_22759_22885_23013_26791_38744_42522_42650_42776_42778_42840_46618_46872_46874_46936_58712_59160_59224,26.0,True,1.0,0.0,5
16,reg4,39,26289,28.0,26289_28337_37198_39246,28.0,True,1.0,0.0,5
16,reg4,40,2910,28.0,2910_62625,28.0,True,1.0,0.0,5
16,reg4,41,6483,26.0,6483_6487_6491_7507_7511_25260_26276_26284_27308_28324_28332_37203_37211_38227_39251_39259_40275_58024_58028_59044_59048_59052,26.0,True,1.0,0.0,5
16,reg4,42,5335,28.0,5335_60200,28.0,True,1.0,0.0,5
16,reg4,43,28212,26.0,20152_20154_27700_27828_28208_28212_28216_28336_28340_28344_31796_33739_37191_37195_37199_37319_37323_37327_37707_37835_45381_45383,26.0,True,1.0,0.0,5
16,reg4,44,12130,26.0,12066_12128_12130_16160_16162_16224_49311_49373_49375_53405_53407_53469,26.0,True,1.0,0.0,5
16,reg4,45,30735,26.0,10164_22543_22603_22607_26500_26516_26532_26548_30735_30795_30799_34736_34740_34800_38987_39003_39019_39035_42928_42932_42992_55371,26.0,True,1.0,0.0,5
16,reg4,46,29207,26.0,25118_25119_29207_29214_29215_36320_36321_36328_40416_40417,26.0,True,1.0,0.0,5
16,reg4,47,26307,24.0,4343_8311_8439_9335_9431_9463_9923_9927_9939_9943_10179_11802_11803_12407_12535_15898_16869_17861_17893_18115_18117_18119_18369_18371_18373_20417_20965_24933_25061_25957_26053_26085_26307_26309_26311_26561_26563_26565_26977_26981_27489_28001_28005_28424_28425_28481_28488_28489_28513_28609_36926_37022_37046_37047_37054_37110_37111_37530_37534_38046_38554_38558_38970_38972_38974_39224_39226_39228_39450_39482_39578_40474_40602_44570_45118_47162_47164_47166_47416_47418_47420_47642_47674_48666_49637_53000_53128_53732_53733_55356_55592_55596_55608_55612_56072_56104_56200_57096_57224_61192,24.0,True,1.0,0.0,5
16,reg5,0,1373,31.0,31394_34141,32.0,False,0.96875,0.0,5
16,reg5,1,19798,30.0,3415_12907_18262_19798_19862_26218_39317_45673_45737_47273_52628_62120,30.0,True,1.0,0.0,5
16,reg5,2,7862,31.0,7862_17769_47766_57673,31.0,True,1.0,0.0,5
16,reg5,3,6939,32.0,6939_58596,32.0,True,1.0,0.0,5
16,reg5,4,14749,31.0,14749_50786,31.0,True,1.0,0.0,5
16,reg5,5,1659,30.0,1659_1786_1899_2040_4080_20591_28751_28766_36769_36784_44944_61455_63495_63636_63749_63876,30.0,True,1.0,0.0,5
16,reg5,6,27977,32.0,19817_19913_27977_37558_45622_45718,32.0,True,1.0,0.0,5
16,reg5,7,15584,33.0,15584_49951,33.0,True,1.0,0.0,5
16,reg5,8,11670,30.0,4733_10710_11670_17261_18930_21101_44434_46605_48274_53865_54825_60802,30.0,True,1.0,0.0,5
16,reg5,9,10571,29.0,10571_10595_11587_24952_26209_26968_27969_37566_38567_39326_40583_53948_54940_54964,29.0,True,1.0,0.0,5
16,reg5,10,4571,30.0,4571_6618_14554_18277_26405_30245_32292_33243_35290_39130_47258_50981_58917_60964,30.0,True,1.0,0.0,5
16,reg5,11,22345,32.0,22345_43190,32.0,True,1.0,0.0,5
16,reg5,12,17999,32.0,1743_17758_17999_47536_47777_63792,32.0,True,1.0,0.0,5
16,reg5,13,11700,30.0,3294_3318_3548_3572_11700_11732_27956_28436_32036_33499_37099_37579_53803_53835_61963_61987_62217_62241,30.0,True,1.0,0.0,5
16,reg5,14,5758,31.0,5754_59781,32.0,False,0.96875,0.0,5
16,reg5,15,7785,30.0,5993_7785_11881_14184_15976_49559_51351_53654_57750_59542,30.0,True,1.0,0.0,5
16,reg5,16,17055,30.0,1751_1755_10035_17055_18071_18075_18099_20687_21135_22734_23182_26163_30862_31270_31366_31524_34011_34169_34265_34673_39372_42353_42801_44400_44848_47436_47460_47464_48480_55500_63780_63784,30.0,True,1.0,0.0,5
16,reg5,17,25043,30.0,3539_3541_6766_7788_10707_25043_25491_26513_26544_38991_39022_40044_40492_54828_57747_58769_61994_61996,30.0,True,1.0,0.0,5
16,reg5,18,16292,31.0,16260_49275,32.0,False,0.96875,0.0,5
16,reg5,19,10558,32.0,10558_54977,32.0,True,1.0,0.0,5
16,reg5,20,17902,29.0,15312_17711_17774_47761_47824_50223,30.0,False,0.9666666666666668,0.0,5
16,reg5,21,3290,29.0,5342_7386_10617_11109_11121_21662_25445_40090_43873_54414_54426_54918_58149_60193,30.0,False,0.9666666666666668,0.0,5
16,reg5,22,23012,32.0,23012_42523,32.0,True,1.0,0.0,5
16,reg5,23,21924,33.0,21924_43611,33.0,True,1.0,0.0,5
16,reg5,24,15792,32.0,13971_15672_15792_49743_49863_51564,32.0,True,1.0,0.0,5
16,reg5,25,10138,30.0,10139_55396,31.0,False,0.967741935483871,0.0,5
16,reg5,26,30795,30.0,7755_11475_11506_15435_26715_30735_30795_34740_34800_38820_50100_54029_54060_57780,30.0,True,1.0,0.0,5
16,reg5,27,15177,32.0,15177_50358,32.0,True,1.0,0.0,5
16,reg5,28,31912,32.0,31912_33623,32.0,True,1.0,0.0,5
16,reg5,29,1502,32.0,1502_31393_34142_64033,32.0,True,1.0,0.0,5
16,reg5,30,30916,31.0,30916_34619,31.0,True,1.0,0.0,5
16,reg5,31,13082,31.0,13082_52453,31.0,True,1.0,0.0,5
16,reg5,32,29581,33.0,29581_35954,33.0,True,1.0,0.0,5
16,reg5,33,17781,30.0,7404_17781_47754_58131,30.0,True,1.0,0.0,5
16,reg5,34,31114,34.0,31114_34421,34.0,True,1.0,0.0,5
16,reg5,35,23180,33.0,23180_42355,33.0,True,1.0,0.0,5
16,reg5,36,27544,30.0,25432_27545_37990_40103,31.0,False,0.967741935483871,0.0,5
16,reg5,37,30489,31.0,30489_35046,31.0,True,1.0,0.0,5
16,reg5,38,22322,30.0,24370_41165,31.0,False,0.967741935483871,0.0,5
16,reg5,39,32273,32.0,32273_33262,32.0,True,1.0,0.0,5
16,reg5,40,10477,32.0,10477_55058,32.0,True,1.0,0.0,5
16,reg5,41,22113,31.0,21857_22113_23649_41886_43422_43678,31.0,True,1.0,0.0,5
16,reg5,42,9976,32.0,9976_23815_41720_55559,32.0,True,1.0,0.0,5
16,reg5,43,2301,30.0,2301_10492_22339_43196_55043_63234,30.0,True,1.0,0.0,5
16,reg5,44,3893,30.0,3893_14621_28703_30749_34786_36832_50914_61642,30.0,True,1.0,0.0,5
16,reg5,45,12889,31.0,12889_29253_36282_52646,31.0,True,1.0,0.0,5
16,reg5,46,21843,32.0,21843_43692,32.0,True,1.0,0.0,5
16,reg5,47,32017,30.0,31761_33774,31.0,False,0.967741935483871,0.0,5
16,reg6,0,29290,38.0,29290_29306_36229_36245,38.0,True,1.0,0.0,5
16,reg6,1,25837,36.0,17645_25836_25837_39698_39699_47890,36.0,True,1.0,0.0,5
16,reg6,2,26213,36.0,26181_26213_39322_39354,36.0,True,1.0,0.0,5
16,reg6,3,27365,38.0,27237_27361_27365_38170_38174_38298,38.0,True,1.0,0.0,5
16,reg6,4,1955,36.0,1955_1959_1971_2019_12082_53453_63516_63564_63576_63580,36.0,True,1.0,0.0,5
16,reg6,5,27736,34.0,17351_27736_27768_31832_33703_37767_37799_48184,34.0,True,1.0,0.0,5
16,reg6,6,16024,36.0,15512_15768_16024_49511_49767_50023,36.0,True,1.0,0.0,5
16,reg6,7,18038,36.0,1654_1655_17526_18038_19574_45961_47497_48009_63880_63881,36.0,True,1.0,0.0,5
16,reg6,8,17295,34.0,939_955_5034_5035_11450_13226_17291_17295_17323_19853_27732_27733_31812_31828_32068_33467_33707_33723_37802_37803_45682_48212_48240_48244_52309_54085_60500_60501_64580_64596,34.0,True,1.0,0.0,5
16,reg6,9,28779,34.0,18991_19758_25902_27950_28779_29227_29291_36244_36308_36756_37585_39633_45777_46544,34.0,True,1.0,0.0,5
16,reg6,10,7352,34.0,27207_38328,36.0,False,0.9444444444444444,0.0,5
16,reg6,11,3786,34.0,3754_3755_3770_3786_3818_7338_7339_7818_7819_7850_7851_7882_20170_25428_25429_25556_39979_40106_40107_45365_57653_57684_57685_57716_57717_58196_58197_61717_61749_61765_61780_61781,34.0,True,1.0,0.0,5
16,reg6,12,21880,36.0,21880_43655,36.0,True,1.0,0.0,5
16,reg6,13,24119,34.0,20022_24071_24083_24086_24087_24118_41417_41448_41449_41452_41464_45513,36.0,False,0.9444444444444444,0.0,5
16,reg6,14,31628,38.0,27532_31624_31628_33907_33911_38003,38.0,True,1.0,0.0,5
16,reg6,15,14509,34.0,3898_7482_7992_7994_14501_14509_15525_15533_30857_30861_30885_30889_30893_31369_31400_31401_34134_34135_34166_34642_34646_34650_34674_34678_50002_50010_51026_51034_57541_57543_58053_61637,34.0,True,1.0,0.0,5
